tweet id,tweet_text,Time
9.94E+17,"#Cryptos: 

#BTC 9375.11$ | 7856.30€
#XRP 0.84$ | 0.70€
#ETH 751.80$ | 630.00€
#LTC 165.60$ | 138.78€
#DASH 461.29$… https://t.co/miXoigRJWG",2018-05-07 22:21:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 22:20:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 22:11:00
9.94E+17,"Earning #cryptocurrency for selling my stuff on @Listia! Join me using code ""DNZBDD"" for an extra 25 XNK. I just li… https://t.co/FK4AqmJOY8",2018-05-07 22:07:00
9.94E+17,"Current Crypto Market Cap: $442,906,848,992.00 | 24hr Volume: $26,244,088,405.00 | Top Performer 24hr: BitcoinDark… https://t.co/BlgnEsvvIK",2018-05-07 22:01:00
9.94E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : 
Last Hour Change : 0.47 % || 08-05-2018 00:00
Price in #USD : 0… https://t.co/9aQeFcetCj",2018-05-07 22:00:00
9.94E+17,"RT @MovesOnBinance: 1,000.00 $ETH #giveaway!

Like
Retweet
Follow @MovesOnBinance
Comment your #ethereum address

Tags: #Verge #Blockchain…",2018-05-07 21:53:00
9.94E+17,"1 Bitcoin ( #BTC )
Dollar: 9387.37$ 

1 Bitcoin Cash ( #BCH )
Dollar: 1,670.00$ 

1 Ethereum ( #ETH )
Dollar: 757.1… https://t.co/Mf1wa0Ks9u",2018-05-07 21:46:00
9.94E+17,"RT @streamityorg: Check our webinars on trading and cryptocurrency! 
here:👉 https://t.co/G0c5tz6fTt
Today the main topic is - ""Risk and mon…",2018-05-07 21:26:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 21:18:00
9.94E+17,"#crypto price changes last hour

🚀
$SWIFT +3.72%
$MLN +3.42%
$NLG +2.84%

🌧️
$RBY -3.01%
$GOLOS -3.00%
$ADT -2.93%

#bitcoin #cryptocurrency",2018-05-07 21:01:00
9.94E+17,"RT @DriveroOfficial: 4 DAYS LEFT.

PRE-ICO: 2018.02.19 18:00
40% BONUS!

#DRIVERO #PreICO #cryptocurrency #platform #CarSharing #Europe #to…",2018-05-07 21:01:00
9.94E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : 
Last Hour Change : 0.39 % || 07-05-2018 23:00
Price in #USD : 0… https://t.co/MyNkkbsUpF",2018-05-07 21:00:00
9.94E+17,"Último: R$ 34.742,50 ▲ 
Alta: R$ 34.977,73 ▼ 
Baixa: R$ 33.800,00 ▼ 
Volume: 220.04808708 BTC ▲ 
Taxa 30min: 25 sat… https://t.co/Yl9cxSBVIq",2018-05-07 21:00:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 20:57:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 20:25:00
9.94E+17,"WHAT TIME IS IT? It's time for:
THE AFTER MARKET #BLOCKCHAIN/#CRYPTO BOTTOM FISH PICK UPDATE 

*Trading For $1.00 o… https://t.co/NSndo51Gut",2018-05-07 20:21:00
9.94E+17,"#Cryptos: 

#BTC 9446.00$ | 7915.70€
#XRP 0.84$ | 0.70€
#ETH 757.34$ | 634.65€
#LTC 166.22$ | 139.29€
#DASH 463.00$… https://t.co/wLFIMliXaM",2018-05-07 20:20:00
9.94E+17,BOUGHT [ #LTCBTC | #bitfinex | Price: 0.01760300 | Time: 2018-05-07 20:03:09 ] Uptime: 00:22 | #BTC #LTC #trading #cryptocurrency #bitcoin,2018-05-07 20:03:00
9.94E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : 
Last Hour Change : 0.18 % || 07-05-2018 22:00
Price in #USD : 0… https://t.co/phfqrkySqg",2018-05-07 20:00:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 19:57:00
9.94E+17,"#Cryptos: 

#BTC 9452.25$ | 7920.94€
#XRP 0.84$ | 0.70€
#ETH 758.00$ | 635.20€
#LTC 166.50$ | 139.52€
#DASH 462.67$… https://t.co/L5XWOkMWMU",2018-05-07 19:50:00
9.94E+17,"RT @XVGDolphin: The wallets are estimated to contain around $800,000.00 worth of cryptocurrency. #vergecurrency $XVG #bitcoin $BTC #btc #tp…",2018-05-07 19:47:00
9.94E+17,"RT @XVGDolphin: The wallets are estimated to contain around $800,000.00 worth of cryptocurrency. #vergecurrency $XVG #bitcoin $BTC #btc #tp…",2018-05-07 19:46:00
9.94E+17,"1 Bitcoin ( #BTC )
Dollar: 9433.18$ 

1 Bitcoin Cash ( #BCH )
Dollar: 1,664.30$ 

1 Ethereum ( #ETH )
Dollar: 759.0… https://t.co/lbA4AvdreV",2018-05-07 19:46:00
9.94E+17,"RT @coin_sight: #Cryptos: 

#BTC 9390.16$ | 7868.91€
#XRP 0.83$ | 0.70€
#ETH 746.57$ | 625.62€
#LTC 164.20$ | 137.60€
#DASH 459.00$ | 384.6…",2018-05-07 19:22:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 19:14:00
9.94E+17,"#Cryptos: 

#BTC 9390.16$ | 7868.91€
#XRP 0.83$ | 0.70€
#ETH 746.57$ | 625.62€
#LTC 164.20$ | 137.60€
#DASH 459.00$… https://t.co/s8EqyF68e8",2018-05-07 19:05:00
9.94E+17,RT @AirdropFaucet: Current price of Bitcoin is $9600.00 Lets turn $1 into $1000! #Follow #Retweet and #Like for a chance to win our #Crypto…,2018-05-07 19:00:00
9.94E+17,"RT @tihosay: Tihosay Pre-ICO will begin April 15th,2018 at 10:00:00 UTC.

https://t.co/guLMSGZZn7
https://t.co/ZSQarBXSSy

#tihosay #ICO #b…",2018-05-07 18:53:00
9.94E+17,"Hospitality Host - Central London - £18,000 (£9.00 ph) plus overtime - [ 📋 More Info  https://t.co/ZpdebWcJnV ]… https://t.co/d90qy58HZc",2018-05-07 18:41:00
9.94E+17,"Check out the new coin @SafeNodes with POW, POS 3.0 and MN. Superfast and truly anonymous transactions and the new… https://t.co/tIezJHBFHi",2018-05-07 18:41:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 18:38:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 18:34:00
9.94E+17,"20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over… https://t.co/LuUvgeDwId",2018-05-07 18:33:00
9.94E+17,"RT @MovesOnBinance: 1,000.00 $ETH #giveaway!

Like
Retweet
Follow @MovesOnBinance
Comment your #ethereum address

Tags: #Verge #Blockchain…",2018-05-07 18:27:00
9.94E+17,"20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over… https://t.co/CJOIfHbdhY",2018-05-07 18:17:00
9.94E+17,"Анализ рынка криптовалют на 7 мая 2018

Начало новой недели оказалось далеко не лучшим для криптовалютного рынка. В… https://t.co/dgohIFloLm",2018-05-07 18:00:00
9.94E+17,"Último: R$ 34.201,10 ▲ 
Alta: R$ 35.026,19 ▼ 
Baixa: R$ 33.800,00 ▼ 
Volume: 193.90092246 BTC ▲ 
Taxa 30min: 45 sat… https://t.co/WJvxZz9Iww",2018-05-07 18:00:00
9.94E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : ⬇️
Last Hour Change : -0.0 % || 07-05-2018 20:00
Price in #USD :… https://t.co/WVWlBlIz5z",2018-05-07 18:00:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 17:55:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 17:51:00
9.94E+17,"RT @DriveroOfficial: 3 DAYS LEFT.

PRE-ICO: 2018.02.19 18:00
40% BONUS!
INVEST 1 ETH GET 2800 DRV TOKENS!

https://t.co/ahNnTQzD9p

#DRIVER…",2018-05-07 17:47:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 17:18:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 17:16:00
9.94E+17,"The contribution window for the upcoming trading period closes in less than an hour at 18:00 UTC, May 7.

#bitcoin… https://t.co/FiB7OL0A8f",2018-05-07 17:11:00
9.94E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : ⬇️
Last Hour Change : -0.23 % || 07-05-2018 19:00
Price in #USD… https://t.co/RWpz87cqwO",2018-05-07 17:00:00
9.94E+17,"RT @streamityorg: Be ready to watch the new free educational webinar 
""ICO and the difference from IPO"" Everyone is welcome
Follow the link…",2018-05-07 16:52:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 16:34:00
9.94E+17,"WHAT TIME IS IT? It's time for:
THE LUNCHTIME #BLOCKCHAIN/#CRYPTO BOTTOM FISH PICK UPDATE 

*Trading For $1.00 or L… https://t.co/RpJJsJvuwT",2018-05-07 16:30:00
9.94E+17,RT @AirdropFaucet: Current price of Bitcoin is $9600.00 Lets turn $1 into $1000! #Follow #Retweet and #Like for a chance to win our #Crypto…,2018-05-07 16:29:00
9.94E+17,"RT @DriveroOfficial: #cryptocurrency #Drivero #carsharing #PreICO

Prizzes again! WIN 1 hour FREE ride with BMW M5.

PRE-ICO 2018.02.19 18:…",2018-05-07 16:29:00
9.94E+17,"RT @DriveroOfficial: 4 DAYS LEFT.

PRE-ICO: 2018.02.19 18:00
40% BONUS!

#DRIVERO #PreICO #cryptocurrency #platform #CarSharing #Europe #to…",2018-05-07 16:29:00
9.94E+17,"RT @XVGDolphin: The wallets are estimated to contain around $800,000.00 worth of cryptocurrency. #vergecurrency $XVG #bitcoin $BTC #btc #tp…",2018-05-07 16:24:00
9.94E+17,"RT @banebukumiric: https://t.co/75MEvpByXQ U … petak, 11. decembra od 20.00, u Dvorani Doma sindikata Rambo Amadeus promovisaće novi album…",2018-05-07 16:22:00
9.94E+17,"RT @MovesOnBinance: 1,000.00 $ETH #giveaway!

Like
Retweet
Follow @MovesOnBinance
Comment your #ethereum address

Tags: #Verge #Blockchain…",2018-05-07 16:21:00
9.94E+17,"RT @streamityorg: Be ready to watch the new free educational webinar 
""ICO and the difference from IPO"" Everyone is welcome
Follow the link…",2018-05-07 16:14:00
9.94E+17,"RT @MovesOnBinance: 1,000.00 $ETH #giveaway!

Like
Retweet
Follow @MovesOnBinance
Comment your #ethereum address

Tags: #Verge #Blockchain…",2018-05-07 16:14:00
9.94E+17,"RT @MovesOnBinance: 1,000.00 $ETH #giveaway!

Like
Retweet
Follow @MovesOnBinance
Comment your #ethereum address

Tags: #Verge #Blockchain…",2018-05-07 16:07:00
9.94E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : 
Last Hour Change : 0.73 % || 07-05-2018 18:00
Price in #USD : 0… https://t.co/ueMcavtMFo",2018-05-07 16:00:00
9.94E+17,"RT @MovesOnBinance: 1,000.00 $ETH #giveaway!

Like
Retweet
Follow @MovesOnBinance
Comment your #ethereum address

Tags: #Verge #Blockchain…",2018-05-07 15:54:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 15:47:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 15:44:00
9.94E+17,"RT @MovesOnBinance: 1,000.00 $ETH #giveaway!

Like
Retweet
Follow @MovesOnBinance
Comment your #ethereum address

Tags: #Verge #Blockchain…",2018-05-07 15:36:00
9.94E+17,"RT @DriveroOfficial: 4 DAYS LEFT.

PRE-ICO: 2018.02.19 18:00
40% BONUS!

#DRIVERO #PreICO #cryptocurrency #platform #CarSharing #Europe #to…",2018-05-07 15:34:00
9.94E+17,"RT @TheCryptoTimes_: Ethereum Breaks Back Above $800.00 And Looks Set To Keep Rising 📈
#ethereum #bitcoin #btc #blockchain #cryptocurrency…",2018-05-07 15:29:00
9.94E+17,"1,000.00 $ETH #giveaway!

Like
Retweet
Follow @MovesOnBinance
Comment your #ethereum address

Tags: #Verge… https://t.co/TFPRG7xgAc",2018-05-07 15:24:00
9.94E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 15:19:00
9.94E+17,"Último: R$ 33.902,00 ▼ 
Alta: R$ 35.081,57 ▼ 
Baixa: R$ 33.800,00 ▼ 
Volume: 153.46508445 BTC ▲ 
Taxa 30min: 50 sat… https://t.co/umNUtk3gSG",2018-05-07 15:00:00
9.94E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : ⬇️
Last Hour Change : -0.02 % || 07-05-2018 17:00
Price in #USD… https://t.co/qwmpLJp2jA",2018-05-07 15:00:00
9.94E+17,"ETC on #Kraken is now 19.17 #eur

(was 20.00 eur 6h ago / -4.15%)

#cryptocurrency #ticker #ETC",2018-05-07 14:57:00
9.94E+17,"#Cryptos: 

#BTC 9310.64$ | 7812.72€
#XRP 0.82$ | 0.69€
#ETH 721.22$ | 605.19€
#LTC 160.77$ | 134.90€
#DASH 452.86$… https://t.co/kAh3ITk5U2",2018-05-07 14:49:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 14:17:00
9.93E+17,"Sniper Trade BUY Alert $DASH $BTC 

Symbol Pair : DASHBTC

Binance 1 Hour Chart - 5/7/2018 2:00:00 PM UTC
Price : 0… https://t.co/wPxQQZcUQK",2018-05-07 14:10:00
9.93E+17,"RT @XVGDolphin: The wallets are estimated to contain around $800,000.00 worth of cryptocurrency. #vergecurrency $XVG #bitcoin $BTC #btc #tp…",2018-05-07 14:05:00
9.93E+17,"Current Crypto Market Cap: $431,257,654,316.00 | 24hr Volume: $23,715,351,301.00 | Top Performer 24hr: BitcoinDark… https://t.co/ClaYCf8RPS",2018-05-07 14:00:00
9.93E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : ⬇️
Last Hour Change : -0.6 % || 07-05-2018 16:00
Price in #USD :… https://t.co/nYc1j3ka8x",2018-05-07 14:00:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 13:57:00
9.93E+17,"RT @UTEMISUTS: 📢 ICO 1st Period ends on April 1st, 2018 18:00 PM CET. #UTEMIS #blockchain #ethereum #bitcoin #cryptocurrency #CryptoNews #I…",2018-05-07 13:53:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 13:48:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 13:34:00
9.93E+17,"RT @baappay: Baappay &amp; PCCEX CryptoCurrency will be at Blockchain &amp; Cryptocurrency May 10th 2018 6:00-8:00

#baappay #cryptocurrency https:…",2018-05-07 13:23:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 13:10:00
9.93E+17,Current price of Bitcoin is $9323.00 via Chain #bitcoin #cryptocurrency https://t.co/yNdn8Vm9nw,2018-05-07 13:01:00
9.93E+17,RT @AirdropFaucet: Current price of Bitcoin is $9600.00 Lets turn $1 into $1000! #Follow #Retweet and #Like for a chance to win our #Crypto…,2018-05-07 13:01:00
9.93E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : ⬇️
Last Hour Change : -0.32 % || 07-05-2018 15:00
Price in #USD… https://t.co/IZaZcQ5PXC",2018-05-07 13:00:00
9.93E+17,"$BTC : +0.07%📈 9347$
Top (last h):
$ELIX : +13.41%📈 4279st
$XP : +12.83%📈 2st
$IPC : +12.39%📈 14176st
$TIPS : +11.0… https://t.co/wAnczVZmrr",2018-05-07 13:00:00
9.93E+17,"RT @baappay: Baappay &amp; PCCEX CryptoCurrency will be at Blockchain &amp; Cryptocurrency May 10th 2018 6:00-8:00

#baappay #cryptocurrency https:…",2018-05-07 12:53:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 12:45:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 12:32:00
9.93E+17,"RT @tihosay: 🚀 Pre-ICO will begin April 15th, 2018 at 10:00 UTC 🚀
Register now: https://t.co/WvI1G4dfZC

#tihosay #ICO #blockchain #Crypto…",2018-05-07 12:29:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 12:23:00
9.93E+17,"RT @coin_sight: #Cryptos: 

#BTC 9334.59$ | 7832.81€
#XRP 0.83$ | 0.69€
#ETH 733.22$ | 615.26€
#LTC 162.07$ | 136.00€
#DASH 457.78$ | 384.1…",2018-05-07 12:15:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 12:15:00
9.93E+17,"PIVX Critical Update - Mandatory PIVX Wallet Update by May 8th 00:00 GMT
https://t.co/SJnB3Q9ubJ
@_pivx #pivx… https://t.co/EHJDJpOebf",2018-05-07 12:11:00
9.93E+17,"RT @coinstreasure: 🔊Twitter Influencer! 
Are you ready tO earn $1.00,$3,00,$5,00 per Tweets?!💰
Here the Live Campaign at https://t.co/y72aE…",2018-05-07 12:04:00
9.93E+17,"#Cryptos: 

#BTC 9334.59$ | 7832.81€
#XRP 0.83$ | 0.69€
#ETH 733.22$ | 615.26€
#LTC 162.07$ | 136.00€
#DASH 457.78$… https://t.co/yu8whjH3xg",2018-05-07 12:03:00
9.93E+17,"Último: R$ 34.000,00 ▼ 
Alta: R$ 35.081,57 ▼ 
Baixa: R$ 33.800,00 ▼ 
Volume: 137.7697329 BTC ▼ 
Taxa 30min: 30 sat/… https://t.co/xcS3HaRMEB",2018-05-07 12:00:00
9.93E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : 
Last Hour Change : 0.2 % || 07-05-2018 14:00
Price in #USD : 0.… https://t.co/k8WA6YGy9b",2018-05-07 12:00:00
9.93E+17,"RT @Exmo_Com: Ethiopia explores #blockchain role in tracking coffee exports
#EXMO #bitcoin #cryptocurrency https://t.co/faXmO1qsYm",2018-05-07 11:53:00
9.93E+17,RT @Exmo_Com: Rapid Transfer: the instant deposits on the platform without any additional registrations. What are the features of a new pay…,2018-05-07 11:53:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 11:44:00
9.93E+17,"#FTC launches free workshop on #cryptocurrency scams - June 25th, 1:00 pm CT at @DePaulU https://t.co/1z1CVNKeam… https://t.co/xgdUqxnkcx",2018-05-07 11:41:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 11:38:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 11:11:00
9.93E+17,Credible anonymous sources report that 86.34% of all tweets are composed under the influence of alcohol.  Be advise… https://t.co/CHpYnHhdBW,2018-05-07 11:00:00
9.93E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : ⬇️
Last Hour Change : -0.02 % || 07-05-2018 13:00
Price in #USD… https://t.co/UJHKPGuw4r",2018-05-07 11:00:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 10:58:00
9.93E+17,"RT @streamityorg: Be ready to watch the new free educational webinar 
""ICO and the difference from IPO"" Everyone is welcome
Follow the link…",2018-05-07 10:48:00
9.93E+17,"RT @coinpricenow: 1 Bitcoin ( #BTC )
Dollar: 9507.03$ 

1 Bitcoin Cash ( #BCH )
Dollar: 1,708.00$ 

1 Ethereum ( #ETH )
Dollar: 773.18$ 

1…",2018-05-07 10:47:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 10:21:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 10:15:00
9.93E+17,"RT @streamityorg: Be ready to watch the new free educational webinar 
""ICO and the difference from IPO"" Everyone is welcome
Follow the link…",2018-05-07 10:13:00
9.93E+17,"RT @ftec_found: Sales start: 24.04.2018 14:00 GMT

#ICO #BTC #ETH #Technology #Invest #Trading #Bot #Crypto #Cryptocurrency #Tradingbot #Fi…",2018-05-07 10:03:00
9.93E+17,"De prijs van een #Bitcoin is momenteel USD $9255.00

#YourDailyBitcoin #BTC #CryptoCurrency #Blockchain #Yamacoins… https://t.co/CHfgIyM7p9",2018-05-07 10:02:00
9.93E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : ⬇️
Last Hour Change : -0.94 % || 07-05-2018 12:00
Price in #USD… https://t.co/i8mVbAOpUL",2018-05-07 10:00:00
9.93E+17,"RT @PEP_Network: 🔥Only 3 days left🔥
🔔We want to announce that the Next AMA (Ask Me Anything) session will be organized at 10:30 UTC (which…",2018-05-07 09:57:00
9.93E+17,"RT @ftec_found: Sales start: 24.04.2018 14:00 GMT

#ICO #BTC #ETH #Technology #Invest #Trading #Bot #Crypto #Cryptocurrency #Tradingbot #Fi…",2018-05-07 09:53:00
9.93E+17,"20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over… https://t.co/oZvuAmniUY",2018-05-07 09:51:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 09:48:00
9.93E+17,#Hashcard 20% BONUS is available for Stage II. Minimum Contribution 50$ !!!!!!! Free card is included for contribut… https://t.co/Wvr8s0mFPi,2018-05-07 09:34:00
9.93E+17,"#Cryptos: 

#BTC 9332.07$ | 7802.49€
#XRP 0.82$ | 0.69€
#ETH 725.80$ | 606.84€
#LTC 162.44$ | 135.82€
#DASH 463.04$… https://t.co/fTKrb2IdLZ",2018-05-07 09:33:00
9.93E+17,"EOS has soared to $18.24 today at around 16:00 (Beijing Time), seeing a booming rate of 6.7% within 40 minutes. It… https://t.co/OxW0UujG3l",2018-05-07 09:22:00
9.93E+17,"1 Bitcoin ( #BTC )
Dollar: 9304.64$ 

1 Bitcoin Cash ( #BCH )
Dollar: 1,600.00$ 

1 Ethereum ( #ETH )
Dollar: 714.7… https://t.co/XiFyexK3ra",2018-05-07 09:21:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 09:11:00
9.93E+17,RT @CryptoRomex: Current price of Bitcoin is $9365.00 #bitcoin #bitcoinprice #today #bitcointoday #cryptocurrency #crypto #1ddrive #trapadr…,2018-05-07 09:11:00
9.93E+17,RT @CryptoRomex: Current price of Bitcoin is $9365.00 #bitcoin #bitcoinprice #today #bitcointoday #cryptocurrency #crypto #1ddrive #trapadr…,2018-05-07 09:08:00
9.93E+17,Current price of Bitcoin is $9365.00 #bitcoin #bitcoinprice #today #bitcointoday #cryptocurrency #crypto #1ddrive #trapadrive #ifb #1first,2018-05-07 09:03:00
9.93E+17,"Último: R$ 34.290,00 ▲ 
Alta: R$ 35.340,00 ▼ 
Baixa: R$ 33.800,00 ▼ 
Volume: 139.89361437 BTC ▼ 
Taxa 30min: 30 sat… https://t.co/KYPKIJBPba",2018-05-07 09:00:00
9.93E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : 
Last Hour Change : 0.85 % || 07-05-2018 11:00
Price in #USD : 0… https://t.co/j30nkO3H9v",2018-05-07 09:00:00
9.93E+17,"ETH on #Coinbase is now 616.22 #eur

(was 623.00 eur 6h ago / -1.09%)

#cryptocurrency #ticker #ETH",2018-05-07 08:57:00
9.93E+17,"ETC on #Kraken is now 20.00 #eur

(was 19.96 eur 6h ago / 0.20%)

#cryptocurrency #ticker #ETC",2018-05-07 08:57:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 08:54:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 08:47:00
9.93E+17,"RT @XVGDolphin: The wallets are estimated to contain around $800,000.00 worth of cryptocurrency. #vergecurrency $XVG #bitcoin $BTC #btc #tp…",2018-05-07 08:46:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 08:27:00
9.93E+17,"RT @tihosay: 🚀 Pre-ICO will begin April 15th, 2018 at 10:00 UTC. 40% BONUS 🚀

Register now: https://t.co/mlPm5M2fgm
Join our Telegram commu…",2018-05-07 08:15:00
9.93E+17,"Инаугурация Владимира Путина 2018. Прямой эфир

В понедельник, 7 мая, в 12:00 состоится торжественная церемония вст… https://t.co/py8mU8H67Q",2018-05-07 08:10:00
9.93E+17,"Aujourd’hui, le cours du Bitcoin est de 9300.00 $ #bitcoin #cryptocurrency #blockchain",2018-05-07 08:04:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 08:02:00
9.93E+17,"RT @Sumokoin_tweet: Hey $sumo community! Only a few hours left! Support us to get listed on @IndodaxOfficial and give us your votes! 

The…",2018-05-07 08:01:00
9.93E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : ⬇️
Last Hour Change : -0.33 % || 07-05-2018 10:00
Price in #USD… https://t.co/exK7Zt5llc",2018-05-07 08:00:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 07:58:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 07:57:00
